index,time,SSO_LCI,AE,AH,CH4,CHP,ferric,ng_LCI,A_SSO_WTE,A_SSO_LF,building,concrete,earth,gravel,steel,elec
3350,2020-03-03,248.3522196965556,-31.190931961893373,230.74666125016816,0.19523374668561885,-3.8074946561775582,0.009702240298991588,3377.5385936277644,168.87950939365783,79.4727103028978,0.00040581730769230766,8.14951923076923e-5,0.0004909615384615384,0.03980769230769231,0.005429326923076922,7.1875
3351,2020-03-04,239.28657431087672,-16.37054862170074,245.56173232584416,0.2360416183576572,-1.9983621031898402,0.009370166704795615,3254.510128146005,162.71487053139617,76.57170377948056,0.000409757281553398,8.228640776699029e-5,0.0004957281553398058,0.040194174757281556,0.005482038834951456,7.257281553398058
3352,2020-03-05,239.8509499541712,-26.02806786080893,242.65659755481744,0.21785854732283014,-3.177260923518783,0.009390839722586662,3286.000688900823,163.09864596883642,76.75230398533479,0.000409757281553398,8.228640776699029e-5,0.0004957281553398058,0.040194174757281556,0.005482038834951456,7.257281553398058
3357,2020-03-10,241.38175520025752,-28.66543464004909,233.73364921711743,0.2047164451343172,-3.4992057737273417,0.009446912950520876,3235.723792700819,164.1395935361751,77.2421616640824,0.0004000473933649289,8.033649289099527e-5,0.0004839810426540284,0.039241706161137445,0.005352132701421801,7.085308056872039
3358,2020-03-11,217.81956608038857,-30.658225535921407,235.3643976727786,0.20343773964984993,-3.742466882314382,0.008583832552458932,2968.665640086805,148.11730493466425,69.70226114572435,0.0004038755980861244,8.110526315789474e-5,0.0004886124401913875,0.03961722488038278,0.0054033492822966505,7.153110047846891
3359,2020-03-12,214.55937198551607,-2.2015368405450473,270.8332804195863,0.28834504298082025,-0.2687428437853084,0.008464412001047222,2869.396341680822,145.90037295015094,68.65899903536514,0.00040581730769230766,8.14951923076923e-5,0.0004909615384615384,0.03980769230769231,0.005429326923076922,7.1875
3360,2020-03-13,204.3229541439775,-20.1432420940339,243.6676059488045,0.2283792525629913,-2.4588969231450095,0.008089453140456743,2782.279261398481,138.9396088179047,65.3833453260728,0.00040581730769230766,8.14951923076923e-5,0.0004909615384615384,0.03980769230769231,0.005429326923076922,7.1875
3363,2020-03-16,225.87720149407656,-13.357052856645218,253.50831107146857,0.24726089277830945,-1.6305029755472145,0.008878982852157508,3043.1983982485153,153.59649701597206,72.2807044781045,0.00040581730769230766,8.14951923076923e-5,0.0004909615384615384,0.03980769230769231,0.005429326923076922,7.1875
3364,2020-03-17,183.61498490256014,-7.470195463469343,251.5552390683314,0.25240294862144746,-0.9118909733928584,0.007330922502874101,2471.828532016127,124.8581897337409,58.756795168819245,0.0004038755980861244,8.110526315789474e-5,0.0004886124401913875,0.03961722488038278,0.0054033492822966505,7.153110047846891
3365,2020-03-18,183.1826728780054,4.985331490003555,266.2002346561338,0.29126515291989824,0.6085622266962876,0.00731508696092418,2466.393869651466,124.56421755704369,58.61845532096173,0.00040777777777777774,8.188888888888889e-5,0.0004933333333333333,0.04,0.005455555555555555,7.222222222222222
3367,2020-03-20,174.1280503582957,2.320956944331982,269.21173899197925,0.2921466310205847,0.28332052320714896,0.0069834171330972845,2363.119423934505,118.40707424364108,55.720976114654626,0.000409757281553398,8.228640776699029e-5,0.0004957281553398058,0.040194174757281556,0.005482038834951456,7.257281553398058
3371,2020-03-24,175.530494008296,0.0670783086060189,254.04326072107736,0.2690473781311646,0.008188286963495483,0.00703478848987334,2305.237729303747,119.36073592564128,56.16975808265472,0.0003962910798122066,7.958215962441315e-5,0.00047943661971830984,0.03887323943661972,0.0053018779342723,7.018779342723005
3373,2020-03-26,143.1912886184209,-10.965114275136955,250.81155613925617,0.24998614069612388,-1.338517683856533,0.005850206950403227,1934.5286340258729,97.37007626052623,45.821212357894694,0.0003981603773584906,7.995754716981133e-5,0.00048169811320754715,0.039056603773584914,0.00532688679245283,7.051886792452831
3377,2020-03-30,139.44537291625193,-8.431762347519555,266.6614311691023,0.27090968565339835,-1.0292699852496188,0.005712994469895283,1907.5075869765474,94.82285358305131,44.622519333200614,0.0004038755980861244,8.110526315789474e-5,0.0004886124401913875,0.03961722488038278,0.0054033492822966505,7.153110047846891
3381,2020-04-03,145.2673434437629,-12.071914039995159,270.5993525148745,0.2713559327462156,-1.4736253553844205,0.005926252610504632,1991.3076363395066,98.78179354175879,46.48554990200413,0.0004038755980861244,8.110526315789474e-5,0.0004886124401913875,0.03961722488038278,0.0054033492822966505,7.153110047846891
3384,2020-04-06,158.79836411193446,-27.83820140028144,245.72652816467803,0.21940728521151434,-3.3982249455919145,0.006421892410569815,2164.246146805849,107.98288759611545,50.81547651581903,0.0003962910798122066,7.958215962441315e-5,0.00047943661971830984,0.03887323943661972,0.0053018779342723,7.018779342723005
3385,2020-04-07,130.36541776842307,-20.670603724238955,255.61821257965576,0.2429400633061429,-2.5232722547744695,0.005380396710684347,1780.2495359979375,88.6484840825277,41.716933685895384,0.0003944392523364486,7.921028037383179e-5,0.000477196261682243,0.038691588785046735,0.005277102803738318,6.9859813084112155
3386,2020-04-08,93.43647415639619,-21.99645862373136,265.2012468291237,0.24990679103435642,-2.6851201101335733,0.004027693564532344,1351.09521931805,63.53680242634941,29.89967173004678,0.0004038755980861244,8.110526315789474e-5,0.0004886124401913875,0.03961722488038278,0.0054033492822966505,7.153110047846891
3387,2020-04-09,104.88785910235289,-21.293039294163233,263.25704737926117,0.24774107537525308,-2.5992533158468634,0.004447156536637197,1510.207736909794,71.32374418959998,33.56411491275293,0.00040777777777777774,8.188888888888889e-5,0.0004933333333333333,0.04,0.005455555555555555,7.222222222222222
