SSO_LCI,AE,AH,ng_LCI,steel
153.24221560798313,164.98105783029825,449.95716330470873,1912.5145546630565,0.005429326923076922
164.48704367558602,165.34653640926328,443.30221326172705,2036.00324240116,0.005377619047619048
244.86066238531632,211.64517085055758,490.86267292485945,3032.6208954720464,0.0054033492822966505
189.77558548174747,186.7816982417883,475.51168186085835,2362.2594283259245,0.005429326923076922
153.98608057657225,208.03992542779204,417.74209983020745,1890.1849309477022,0.005455555555555555
157.73604418277043,180.65260636129582,436.1981059223085,2018.4768946169704,0.00559059405940594
157.0125005363151,165.03100098931654,449.4182011714522,2013.3391314588953,0.005563054187192117
156.2108120782831,162.6730999730486,438.8685063365185,2026.5767722198245,0.005618407960199004
170.16547159866738,175.19692231819656,524.2015439255638,2683.3308485439106,0.0067622754491017956
164.90030429189048,164.0848784996392,452.6398407473385,2074.4307042328314,0.005455555555555555
177.18992581336516,201.5976693377209,391.74849245424963,2220.41548753161,0.005508780487804878
161.94469103336638,157.43358114063977,437.22475583860836,2032.068586043595,0.005429326923076922
181.566906046685,194.32873324347997,478.25747154135075,2237.4043440717824,0.0054033492822966505
166.7782392112753,145.3428079583015,432.20649108975425,2117.0321531278005,0.005455555555555555
184.19778078443903,160.12487677117633,448.02918902371704,2340.3433664648005,0.005482038834951456
192.8941800894559,164.880665090019,467.8582911044974,2448.9118927262616,0.005482038834951456
213.15704723710726,133.21826276398636,422.95308810723645,2702.3091194658173,0.0054033492822966505
215.68963467629663,150.55212134561157,464.45397060382476,3004.3725191499707,0.005943684210526315
197.9026681734435,192.98687774334948,412.784617296886,2473.784282831838,0.005455555555555555
197.97039196527598,154.20098594825666,433.28380655073056,2512.4778632066696,0.005455555555555555
202.8673822363507,150.8565023256821,435.42251221817037,2579.177374634767,0.005455555555555555
199.90798045460943,156.61786897083246,431.85792951802966,2561.445775693524,0.005508780487804878
197.97446557681474,174.21655818809847,454.9588203643563,2493.015452355507,0.005455555555555555
232.84736359769852,196.56548263288488,532.0456009269362,3471.5919943157023,0.0064164772727272725
197.97955759123826,157.25146676095258,436.25802534310907,2509.6223816003294,0.005455555555555555
198.17311346377093,206.33503751247238,489.82862250292874,2477.212420260572,0.005482038834951456
197.5513191782224,197.54989646951088,466.90967078983346,2464.7837474423663,0.005455555555555555
199.92289136318706,197.69311397801388,465.36358619835653,2521.5924614788523,0.005508780487804878
195.1517801242138,126.18345673180897,411.5051390349871,2465.7622023907916,0.005377619047619048
206.10731923809396,148.4559149176285,429.3522803175517,2650.497261550618,0.005508780487804878
213.68960610466507,147.82670626087605,432.7829995326223,2736.2440609779073,0.005482038834951456
212.64965114532612,201.37472231666345,481.4380303897072,2656.6476701980205,0.005455555555555555
211.6278038066398,191.4444036136521,420.948024967908,2639.4394426075382,0.005429326923076922
199.42619401621204,130.66703099248744,407.6306612798491,2528.620789170715,0.0054033492822966505
214.71914019559435,170.35167243690123,448.51974149828425,2741.8001696284678,0.005508780487804878
211.1281449951667,185.64013446934848,464.72614533409933,2638.6568354881733,0.005429326923076922
212.64455913090262,184.24711031825623,456.0992851721402,2673.2811267931133,0.005455555555555555
211.37544063411076,202.54883691056804,472.61434190439496,2625.359069201402,0.005429326923076922
210.38424803750095,136.35834660019069,400.34471814718387,2663.6707197781448,0.0054033492822966505
209.6047720062028,187.86527085434497,404.5821589872907,2590.180670036876,0.005377619047619048
211.03751937884775,200.92831716229546,475.60320816474837,2636.198363501473,0.005455555555555555
212.5865101664748,214.90721952727108,489.2326379705996,2642.6355181360814,0.005455555555555555
201.89387435154742,109.71117298901738,386.1291184056178,2580.714695106874,0.0054033492822966505
210.61069162437312,138.10756843183913,419.163510566609,2664.870647055105,0.0054033492822966505
207.4826856321688,165.29816025555826,431.10381469563606,2559.1774794910916,0.00532688679245283
