index,time,dig_tfeed,dig_PSSO,SSO_mass_kg,AE_raw_MJ,AH_raw_MJ,ng_energy_MJ,steel_raw_const
3584,2020-10-23,212.0,22.0156,87842.244,-70652.92151898735,134201.40151898732,1.364698328206967e6,0.0011293
3587,2020-10-26,211.0,24.8414,99117.18600000002,-76017.6452320675,130663.19589873418,1.5266697395630332e6,0.0011293
3588,2020-10-27,207.0,31.4087,125320.713,-76264.99105485232,127037.23372151899,1.8910865072493462e6,0.0011293
3589,2020-10-28,208.0,34.5608,137897.59200000003,-78092.66734177216,127793.84934177216,2.04999585226693e6,0.0011293
3590,2020-10-29,206.0,34.565,137914.35,-68182.80607594937,127301.56407594935,2.0426997557613058e6,0.0011293
3591,2020-10-30,208.0,32.3527,129087.273,-65494.78717299579,131614.78250632912,1.9049155545830356e6,0.0011293
3594,2020-11-02,205.0,31.2753,124788.44700000001,-67697.73569620254,133697.9076962025,1.8785446435573495e6,0.0011293
3596,2020-11-04,206.0,33.1111,132113.289,-82550.63493670887,129370.73093670886,2.003103988382835e6,0.0011293
3601,2020-11-09,210.0,32.35,129076.5,-69640.33147679326,148727.8768101266,1.8992919769361087e6,0.0011293
3609,2020-11-17,196.0,28.51,113754.90000000001,-59782.49789029536,110952.06455696202,1.7827545018889154e6,0.0011293
3610,2020-11-18,201.0,28.5401,113874.999,-76369.71071729957,132012.33205063292,1.7871094843824108e6,0.0011293
3611,2020-11-19,201.0,28.7809,114835.791,-76091.22970464134,132283.85103797467,1.799231518593101e6,0.0011293
3615,2020-11-23,207.0,31.6977,126473.823,-80803.8929957806,123458.00432911392,1.9173718620367774e6,0.0011293
3639,2020-12-17,204.0,28.7916,114878.484,-87304.63324894516,133197.58258227847,1.8052959173834512e6,0.0011293
3640,2020-12-18,207.0,28.7803,114833.397,-79098.48607594937,130197.97607594937,1.7623110687832506e6,0.0011293
3643,2020-12-21,205.0,25.9131,103393.269,-84902.4452320675,130462.51589873417,1.6416859903447004e6,0.0011293
3644,2020-12-22,203.0,23.81,95001.90000000001,-77084.57721518986,119468.53721518989,1.5246173316595894e6,0.0011293
3650,2020-12-28,203.0,22.0132,87832.668,-76870.63797468354,132370.12797468354,1.4293777766800937e6,0.0011293
3651,2020-12-29,205.0,22.0152,87840.648,-81475.19594936707,127034.48394936709,1.429673956502911e6,0.0011293
3652,2020-12-30,204.0,22.014,87835.86,-82030.46514767932,130724.09648101266,1.4366317589716206e6,0.0011293
3653,2020-12-31,193.0,21.3017,84993.78300000001,-76857.05248945147,131537.1738227848,1.4500164582596086e6,0.0011293
3658,2021-01-05,204.0,24.67,98433.3,35400.09654008439,256219.49412658229,1.3363452010654022e6,0.0011293
3659,2021-01-06,201.0,26.72,106612.8,61976.36928270041,270284.5600506329,1.438870902460766e6,0.0011293
3660,2021-01-07,200.0,29.26,116747.40000000001,65360.59071729958,275276.5759493671,1.5785680862336955e6,0.0011293
3665,2021-01-12,203.0,28.7965,114898.035,40714.731814346,256324.06351898736,1.5550346155124085e6,0.0011293
3666,2021-01-13,184.0,28.7717,114799.08300000001,55587.55071729957,264055.4619493671,1.6958197548911904e6,0.0011293
3668,2021-01-15,197.0,28.7651,114772.749,79237.88928270043,287960.7420506329,1.5619962072234347e6,0.0011293
3672,2021-01-19,187.0,28.7664,114777.93600000002,100481.58919831223,297672.74946835445,1.6249040315514407e6,0.0011293
3673,2021-01-20,198.0,29.9697,119579.103,101259.79105485234,311970.69627848105,1.5977290780772944e6,0.0011293
3674,2021-01-21,203.0,31.6679,126354.921,109297.93248945149,318115.4841772152,1.639510104009429e6,0.0011293
3675,2021-01-22,201.0,31.6646,126341.754,116056.70481012657,321320.4871898734,1.6493529299567137e6,0.0011293
3679,2021-01-26,201.0,33.1193,132146.007,80428.7341772152,289968.0158227848,1.761526617391393e6,0.0011293
3680,2021-01-27,206.0,32.4319,129403.281,110205.94430379747,314769.79569620255,1.653999063141802e6,0.0011293
3682,2021-01-29,183.0,30.15,120298.5,111554.20725738397,310160.9520759494,1.7309809269356027e6,0.0011293
3685,2021-02-01,208.0,28.7649,114771.95100000002,77418.72,275186.452,1.481137386253086e6,0.0011293
3687,2021-02-03,197.0,24.0197,95838.603,71805.92405063292,260405.7759493671,1.3115067419257031e6,0.0011293
3688,2021-02-04,202.0,26.21,104577.90000000001,69909.11392405063,279711.38607594935,1.3970812493415214e6,0.0011293
3689,2021-02-05,207.0,28.8052,114932.748,72934.59713080169,280968.83220253163,1.4947406756759125e6,0.0011293
3692,2021-02-08,204.0,30.26,120737.40000000001,67696.057721519,262322.05627848103,1.5980468753256474e6,0.0011293
3693,2021-02-09,202.0,31.2,124488.0,73641.57805907175,262195.53860759496,1.6577541932498636e6,0.0011293
3694,2021-02-10,206.0,33.12,132148.80000000002,83317.19898734178,279245.0690126582,1.7159553966420789e6,0.0011293
3695,2021-02-11,205.0,33.55,133864.5,90414.16202531646,287010.8079746835,1.7398703895978923e6,0.0011293
3696,2021-02-12,205.0,38.4,153216.0,106206.25755274261,290561.30111392407,1.9776101616937623e6,0.0011293
3701,2021-02-17,200.0,42.61,170013.90000000002,130921.78599156119,315505.14134177216,2.2288447489672583e6,0.0011293
3703,2021-02-19,194.0,43.14,172128.6,128783.77350210969,352345.77916455694,2.3306617904602913e6,0.0011293
3706,2021-02-22,194.0,40.3548,161015.652,131225.89299578062,327648.4456708861,2.1746696520132343e6,0.0011293
3707,2021-02-23,197.0,41.3532,164999.26800000004,150862.76860759498,345101.99939240504,2.1758560329123284e6,0.0011293
3708,2021-02-24,199.0,38.7028,154424.17200000002,142103.91291139243,340793.1150886076,2.0193192778932212e6,0.0011293
3709,2021-02-25,197.0,39.33,156926.7,133760.3594936709,325042.3505063291,2.0826453654148637e6,0.0011293
3710,2021-02-26,197.0,39.85,159001.5,145737.02514767935,335873.39951898734,2.099210736271443e6,0.0011293
3714,2021-03-02,196.0,34.16,136298.4,105128.01789029536,314896.017443038,1.8392310147344107e6,0.0011293
3716,2021-03-04,198.0,34.06,135899.4,93426.73687763713,290794.2684556962,1.8263996707609456e6,0.0011293
3717,2021-03-05,198.0,33.94,135420.6,85630.96135021099,287424.3873164557,1.827515941044429e6,0.0011293
3720,2021-03-08,200.0,32.7548,130691.65200000002,73080.07324894515,273494.8714177215,1.7580065394196208e6,0.0011293
3722,2021-03-10,195.0,36.1131,144091.26900000003,89145.47915611816,293389.6421772152,1.971543184976881e6,0.0011293
3724,2021-03-12,202.0,43.202,172375.98,129957.83797468356,329796.8920253165,2.238572048544113e6,0.0011293
3735,2021-03-23,200.0,43.2,172368.0,144251.55308016881,345425.66425316455,2.247412069396264e6,0.0011293
3737,2021-03-25,210.0,43.1977,172358.823,132645.51831223627,333263.58035443036,2.1485576571611096e6,0.0011293
3741,2021-03-29,201.0,42.74,170532.6,119484.05265822785,329739.3513417721,2.235575631320036e6,0.0011293
3743,2021-03-31,199.0,40.6058,162017.14200000002,143536.83443037976,350652.2135696203,2.1202405405003247e6,0.0011293
3745,2021-04-02,196.0,41.1169,164056.431,146769.19628691982,352957.56637974683,2.1784068978537703e6,0.0011293
3749,2021-04-06,202.0,36.336,144980.64,128126.77603375528,322088.2066329114,1.876676601640535e6,0.0011293
3757,2021-04-14,201.0,43.2,172368.0,129195.69012658227,332438.59787341766,2.2505934496616228e6,0.0011293
3758,2021-04-15,202.0,46.99,187490.1,138475.92202531645,323716.6239746836,2.4309110491227363e6,0.0011293
3769,2021-04-26,200.0,43.1899,172327.701,106334.14109704642,320302.98756962025,2.2838412158802524e6,0.0011293
3771,2021-04-28,201.0,46.07,183819.30000000002,128393.75223628693,334195.3084303797,2.4041508351615695e6,0.0011293
3772,2021-04-29,196.0,42.15,168178.5,142922.1448101266,344975.69118987344,2.238554532910412e6,0.0011293
3773,2021-04-30,199.0,39.91,159240.9,155766.11510548525,360883.36222784815,2.0709060009618488e6,0.0011293
3777,2021-05-04,199.0,39.1151,156069.249,128047.24523206752,326241.66410126584,2.055192611001756e6,0.0011293
3778,2021-05-05,199.0,39.6109,158047.491,129867.09164556964,340709.0143544304,2.0800758768429095e6,0.0011293
3780,2021-05-07,196.0,40.3255,160898.745,123301.12607594939,320767.99792405067,2.1580858698729537e6,0.0011293
3784,2021-05-11,200.0,28.8,114912.0,117156.0276793249,320699.9269873418,1.503458436998122e6,0.0011293
3786,2021-05-13,203.0,28.8,114912.0,114988.61569620253,330433.5003037975,1.482802054726081e6,0.0011293
3787,2021-05-14,200.0,28.8,114912.0,113887.88928270045,321744.49205063295,1.5066448719348307e6,0.0011293
3790,2021-05-17,202.0,31.6848,126422.352,107921.8707172996,328620.6239493671,1.6500099668968902e6,0.0011293
3791,2021-05-18,200.0,33.8559,135085.04100000003,103158.49113924052,320591.5288607595,1.7875867733360962e6,0.0011293
3793,2021-05-20,201.0,35.6581,142275.819,112136.11814345993,320882.7151898734,1.8657570153724852e6,0.0011293
3794,2021-05-21,200.0,36.0126,143690.274,96302.25046413504,317291.49420253164,1.9096508299133705e6,0.0011293
3797,2021-05-24,204.0,36.0,143640.0,109314.85434599157,319824.3829873418,1.8585261437877533e6,0.0011293
3798,2021-05-25,206.0,37.07,147909.30000000002,105766.83139240507,311287.86060759495,1.899229389767521e6,0.0011293
3799,2021-05-26,206.0,34.84,139011.6,93883.04202531646,306470.76597468357,1.7949902317608257e6,0.0011293
3800,2021-05-27,203.0,37.84,150981.6,111066.96405063293,321532.6899493671,1.9631008154473864e6,0.0011293
3801,2021-05-28,203.0,38.88,155131.2,115188.2430379747,336551.53696202533,2.013898293698174e6,0.0011293
3805,2021-06-01,209.0,34.5602,137895.19800000003,130291.14734177216,345353.4686582278,1.7191932725556968e6,0.0011293
3806,2021-06-02,205.0,34.5505,137856.495,127400.89113924053,339996.86886075954,1.7560276346433067e6,0.0011293
3807,2021-06-03,206.0,34.554,137870.46000000002,104573.76438818568,321125.220278481,1.7697119820063885e6,0.0011293
3808,2021-06-04,203.0,32.3671,129144.72900000002,83481.4376371308,295483.00169620255,1.7015342202444815e6,0.0011293
3811,2021-06-07,205.0,34.1108,136102.092,106638.34025316456,303675.58174683544,1.753321767616225e6,0.0011293
3812,2021-06-08,204.0,33.87,135141.30000000002,106280.66700421943,308404.05032911396,1.7497679820706919e6,0.0011293
3813,2021-06-09,204.0,34.98,139570.2,109440.12151898735,314023.11848101264,1.8049059687340846e6,0.0011293
3814,2021-06-10,201.0,37.09,147989.1,96952.5687763713,301847.75455696206,1.9567837052053572e6,0.0011293
3815,2021-06-11,205.0,41.8379,166933.221,107057.80388185655,314238.95878481015,2.156214938367574e6,0.0011293
3818,2021-06-14,203.0,39.9539,159416.061,153541.25839662447,319788.92693670886,2.0331066108008113e6,0.0011293
3819,2021-06-15,204.0,36.9627,147481.173,139255.81670886077,342247.22129113926,1.8798264139980827e6,0.0011293
3820,2021-06-16,202.0,39.2796,156725.604,124232.4924894515,335215.28017721523,2.0363911808178236e6,0.0011293
3821,2021-06-17,204.0,42.5096,169613.304,119721.72793248946,326586.2847341772,2.189801832550486e6,0.0011293
3825,2021-06-21,204.0,43.1396,172127.00400000002,114300.68016877638,327224.16316455696,2.228130260907164e6,0.0011293
3826,2021-06-22,207.0,42.2,168378.0,141290.80877637133,355231.93855696206,2.120456210189361e6,0.0011293
3828,2021-06-24,206.0,40.29,160757.1,95863.49502109707,299093.5076455696,2.07613144115983e6,0.0011293
3832,2021-06-28,206.0,37.14,148188.6,90037.63409282704,296798.09324050636,1.91820114623092e6,0.0011293
3846,2021-07-12,207.0,39.2153,156469.047,103226.9971308017,306272.92220253166,2.003292485795265e6,0.0011293
3847,2021-07-13,208.0,42.0528,167790.672,117692.25147679326,338992.94518987346,2.125405885245223e6,0.0011293
3849,2021-07-15,206.0,51.1573,204117.62700000004,123631.1976371308,345629.61769620253,2.6135038003425575e6,0.0011293
3850,2021-07-16,202.0,51.8377,206832.423,117444.56708860761,334520.45291139244,2.708191319567216e6,0.0011293
3854,2021-07-20,208.0,46.0801,183859.59900000002,107680.28050632913,339385.6734936709,2.3423335710952515e6,0.0011293
3855,2021-07-21,206.0,43.8205,174843.795,98862.92151898736,316403.3484810127,2.2565806203890196e6,0.0011293
3856,2021-07-22,207.0,46.806,186755.94,123956.38143459916,340869.47189873416,2.375436475121356e6,0.0011293
3861,2021-07-27,209.0,43.3868,173113.33200000002,85117.46430379747,291154.7276962026,2.215109188618463e6,0.0011293
3864,2021-07-30,210.0,66.2313,264262.88700000005,134069.784978903,338883.2403544304,3.3207427533603106e6,0.0011293
3869,2021-08-04,213.0,37.8104,150863.496,84492.91341772153,295622.99058227846,1.893887513868055e6,0.0011293
3870,2021-08-05,213.0,41.764,166638.36000000002,116499.95375527425,321752.6549113924,2.0612814469139709e6,0.0011293
3871,2021-08-06,211.0,43.8967,175147.833,130493.62464135024,335396.4840253165,2.1756703549955776e6,0.0011293
3875,2021-08-10,208.0,46.6723,186222.477,106380.84388185653,315271.3227848101,2.374063540099718e6,0.0011293
3877,2021-08-12,209.0,55.4963,221430.237,122761.47375527427,328703.8369113924,2.7983436095963735e6,0.0011293
3878,2021-08-13,204.0,57.5465,229610.535,134623.45991561183,342807.87341772154,2.9639438900039294e6,0.0011293
3881,2021-08-16,206.0,54.37,216936.30000000002,125815.82075949365,332528.02524050634,2.778240930365636e6,0.0011293
3883,2021-08-18,206.0,50.3962,201080.838,136476.32506329115,341229.6169367089,2.5614483856563084e6,0.0011293
3885,2021-08-20,204.0,47.0802,187849.998,107428.77333333335,313754.454,2.4415111295718444e6,0.0011293
3889,2021-08-24,203.0,46.1,183939.0,113617.04742616037,323172.82124050637,2.395977840575537e6,0.0011293
3891,2021-08-26,205.0,43.2,172368.0,101772.9988185654,313317.27384810126,2.2324599937283536e6,0.0011293
3897,2021-09-01,205.0,45.3861,181090.539,118648.51105485234,317077.89827848104,2.3301059442073503e6,0.0011293
3898,2021-09-02,207.0,45.0424,179719.176,99527.45316455697,295896.26683544304,2.3080960883314954e6,0.0011293
3899,2021-09-03,201.0,43.2017,172374.78300000002,93318.44084388186,304227.8798227848,2.285664261908527e6,0.0011293
3903,2021-09-07,200.0,42.14,168138.6,122303.28506329114,325718.50293670886,2.2121037087791217e6,0.0011293
3910,2021-09-14,200.0,54.8213,218736.98700000002,153203.9419409283,340615.0433924051,2.8604002573956223e6,0.0011293
3912,2021-09-16,205.0,63.36,252806.40000000002,171296.89147679327,354870.86918987345,3.2168892984154117e6,0.0011293
3916,2021-09-20,201.0,47.32,188806.80000000002,141617.6854008439,354704.44326582283,2.457797350525128e6,0.0011293
3917,2021-09-21,186.0,44.4715,177441.285,146577.25738396624,354462.8259493671,2.4922421732161576e6,0.0011293
3919,2021-09-23,186.0,44.5762,177859.038,144900.7142616034,350289.5964050633,2.4998996465689903e6,0.0011293
3924,2021-09-28,208.0,44.2113,176403.08700000003,151340.53839662447,350645.02493670885,2.2036329577967105e6,0.0011293
3926,2021-09-30,205.0,51.78,206602.2,136580.755443038,341331.4365569621,2.646340167043668e6,0.0011293
3930,2021-10-04,203.0,44.5773,177863.42700000003,139347.38801687764,350798.50331645564,2.2906331576739643e6,0.0011293
3931,2021-10-05,198.0,42.8688,171046.51200000002,142199.44843881857,347655.8622278481,2.254859944540417e6,0.0011293
3934,2021-10-08,203.0,48.7294,194430.306,121095.90616033757,328772.30850632914,2.5272748648555838e6,0.0011293
3941,2021-10-15,202.0,35.53,141764.7,121930.41924050635,257658.95875949366,1.8400255545779546e6,0.0011293
3946,2021-10-20,209.0,59.19,236168.1,146035.81367088607,346319.11832911393,2.964747500162157e6,0.0011293
3948,2021-10-22,207.0,60.8585,242825.415,172967.2482700422,372577.26706329116,3.054009528185655e6,0.0011293
3951,2021-10-25,207.0,40.8113,162837.08700000003,172494.93198312237,305266.9586835443,2.0182517769835824e6,0.0011293
3952,2021-10-26,208.0,38.7903,154773.29700000002,138011.20843881858,333417.92822784814,1.9377705232990833e6,0.0011293
3953,2021-10-27,205.0,39.848,158993.52000000002,113773.40050632913,308093.6654936709,2.0458079644192609e6,0.0011293
3954,2021-10-28,205.0,41.88,167101.2,101984.0324050633,295752.8315949367,2.163359199670107e6,0.0011293
3955,2021-10-29,204.0,45.6069,181971.53100000002,116408.6653164557,267506.8486835443,2.355482537159139e6,0.0011293
3959,2021-11-02,197.0,54.6377,218004.42300000004,147737.8842194093,350517.237113924,2.900420263754045e6,0.0011293
3960,2021-11-03,202.0,62.7864,250517.73600000003,158234.0084388186,365828.1582278481,3.248356253587934e6,0.0011293
3961,2021-11-04,209.0,75.7746,302340.65400000004,181703.86362869202,373479.6670379747,3.7790080767037612e6,0.0011293
3962,2021-11-05,206.0,72.3143,288534.05700000003,217524.16101265827,410096.8569873418,3.620849445489154e6,0.0011293
3965,2021-11-08,204.0,41.7899,166741.701,148649.5216877637,344636.48364556965,2.12384964631426e6,0.0011293
3969,2021-11-12,204.0,47.4633,189378.56699999998,133322.86616033755,339001.19450632914,2.4363576233355496e6,0.0011293
3973,2021-11-16,199.0,44.8,178752.0,114885.3917299578,315947.4569367089,2.3736847197689563e6,0.0011293
3974,2021-11-17,200.0,57.32,228706.80000000002,109582.31054852321,309930.75278481015,3.0366068994517834e6,0.0011293
3975,2021-11-18,203.0,60.17,240078.30000000002,113419.3529113924,310287.06908860756,3.137764106628092e6,0.0011293
3979,2021-11-22,203.0,39.2526,156617.874,123665.23206751056,332123.60126582277,2.0252720171185688e6,0.0011293
3981,2021-11-24,201.0,46.0933,183912.26700000002,129508.30413502113,331050.9965316456,2.404304449868013e6,0.0011293
3983,2021-11-26,202.0,34.5625,137904.375,115586.57417721521,317477.30982278485,1.7949639190846654e6,0.0011293
3986,2021-11-29,198.0,39.2382,156560.418,108895.05215189874,308414.47584810125,2.0911398294792268e6,0.0011293
3987,2021-11-30,202.0,52.0661,207743.739,119424.97080168778,321219.7465316456,2.7183583984573623e6,0.0011293
3988,2021-12-01,204.0,55.8523,222850.67700000003,113840.12151898735,318313.11848101264,2.89534845021265e6,0.0011293
4000,2021-12-13,197.0,46.1843,184275.35700000002,137048.85468354428,340095.4333164557,2.4517148313926472e6,0.0011293
4001,2021-12-14,198.0,50.8342,202828.45800000004,144017.5034599156,346043.66587341775,2.683525001815256e6,0.0011293
4003,2021-12-16,213.0,75.2834,300380.766,175753.12337552744,383755.49529113923,3.6872863081561783e6,0.0011293
4004,2021-12-17,212.0,51.0403,203650.79700000002,184598.17620253167,348377.02179746836,2.472955018477183e6,0.0011293
4007,2021-12-20,211.0,40.6706,162275.694,144292.64810126583,343773.3318987342,1.9986238659614886e6,0.0011293
4009,2021-12-22,209.0,46.04,183699.6,135493.32523206755,336886.39210126584,2.3018214309699405e6,0.0011293
4014,2021-12-27,216.0,36.8272,146940.528,109726.1924050633,310071.0375949367,1.7942025078810619e6,0.0011293
4015,2021-12-28,189.0,39.5127,157655.67300000004,105969.06869198315,312331.2419746836,2.2105025929710153e6,0.0011293
4016,2021-12-29,200.0,41.5125,165634.875,118872.31156118143,319834.7037721519,2.1818788881197805e6,0.0011293
4017,2021-12-30,199.0,38.8362,154956.438,106468.98025316457,309433.85574683547,2.0612358382172082e6,0.0011293
4021,2022-01-03,201.0,40.6346,162132.054,108189.90548523207,308573.1578481012,2.134513024326524e6,0.0011293
4022,2022-01-04,188.0,46.5693,185811.50699999998,128135.43088607595,326327.64511392405,2.6023996111195614e6,0.0011293
4023,2022-01-05,186.0,49.54,197664.6,148164.2113080169,349240.5060253165,2.7822592087421953e6,0.0011293
4024,2022-01-06,196.0,44.64,178113.6,153705.30632911393,352950.6736708861,2.3639696427808222e6,0.0011293
4025,2022-01-07,200.0,43.86,175001.40000000002,136628.47392405063,338839.3620759494,2.290153277683078e6,0.0011293
4028,2022-01-10,206.0,40.2774,160706.826,93688.58531645569,284279.9706835443,2.0775975360845192e6,0.0011293
4031,2022-01-13,204.0,64.8411,258715.989,131396.6565400844,331199.7401265823,3.349684924642478e6,0.0011293
4036,2022-01-18,215.0,52.38,208996.2,114168.54312236287,304247.9295443038,2.572350776185483e6,0.0011293
4037,2022-01-19,217.0,60.48,241315.2,144984.49856540086,339370.68610126583,2.917666408223229e6,0.0011293
4039,2022-01-21,216.0,57.77,230502.30000000002,160435.89198312233,355281.99468354427,2.7821667942157113e6,0.0011293
4042,2022-01-24,214.0,43.177,172276.23,95200.98835443037,284062.16364556964,2.142891952677399e6,0.0011293
4043,2022-01-25,214.0,42.9783,171483.417,98135.33738396625,289461.7539493671,2.130096326429141e6,0.0011293
4044,2022-01-26,214.0,47.0656,187791.74400000004,113184.52759493672,297365.11440506333,2.3197808772758553e6,0.0011293
4045,2022-01-27,214.0,56.2872,224585.928,125881.61822784808,311437.1777721519,2.768464318213882e6,0.0011293
4050,2022-02-01,213.0,36.49,145595.1,105493.71172995782,278019.76893670886,1.8070842130394268e6,0.0011293
4051,2022-02-02,214.0,34.404,137271.96000000002,172395.67655696205,193979.50464303797,1.6289932054557637e6,0.0011293
4052,2022-02-03,216.0,34.5617,137901.18300000002,109010.59949367092,289910.7345063291,1.6826781659482124e6,0.0011293
