index,date,S_t,partition,SSO_LCI,AE,AH,CH4,ng_LCI,building,Eutrophication Potential - EP_FU,Cumulative Energy Demand - CED_FU,Particulate Matter Formation Potentia - PMFP_FU,Fossil Depletion Potential - FDP_FU,Water Use_FU,Global Climate Change Potential - GCCP_FU,Acidification Potential - AP_FU,Smog Formation Potential - SFP_FU
2674,2018-04-27,598.09478,train,239.54185070800986,227.15268434199086,597.8175631272592,0.9550983906944358,3972.7210984268154,0.0005342405063291139,0.03131916466412586,1412.7641623634304,0.03445361652651511,64.45535546475192,-0.1386994589845308,148.7442174607948,0.36440894012294933,-0.3969271745005672
2677,2018-04-30,620.80724,val,140.90120904517804,203.03254178983832,567.3470723396618,0.8870702397979551,2229.8936908991022,0.0005146951219512195,0.01430750313195441,-331.4219813534206,0.012998784412106173,20.28423392962874,-0.17354400099448575,47.64835941656428,0.12131214922501368,-2.2354622327628566
2678,2018-05-01,537.52822,train,171.13031795800416,211.3074908128222,640.5158522171183,0.9738461873939103,3168.8345511250895,0.0005944366197183098,0.02370940772275802,622.457352540865,0.02413134955661695,43.63702025332465,-0.1605119499289901,103.98303658116852,0.24822893628200854,-1.1776412056284753
2679,2018-05-02,613.2364200000001,val,169.5945333775186,163.24254533484333,544.1513360222577,0.8022289124363945,2773.626538223454,0.0005210493827160494,0.021736932105986935,807.816062679796,0.022370093322656413,41.078125779588,-0.09771606271998019,97.57132038622159,0.2343771493262101,-0.4952239432176814
2680,2018-05-03,579.16773,train,182.74894407531994,164.5751925355121,549.1033222072435,0.8092936111972457,3175.3993558348243,0.0005516993464052287,0.026084824941676632,1272.9983545071823,0.027581243391360595,52.095048451193286,-0.08892622547891879,123.56170749023568,0.2941360914314311,0.04481010674650979
2681,2018-05-04,564.0260900000001,train,185.4626090080337,180.44863622208902,576.5135709694259,0.8615052467046861,3298.3148342856402,0.000566510067114094,0.026615189920712212,1204.6455281585402,0.02810753604984292,52.78687849996265,-0.10859546054401008,125.06965254464644,0.2980502836238242,-0.18972701922841526
2684,2018-05-07,579.16773,train,152.7464266698699,172.4785800467939,561.1923112279438,0.8337132631690168,2641.8443341942548,0.0005516993464052287,0.020134519267516283,535.1315523244859,0.02001324859636171,36.018478807701435,-0.12072982511928472,86.2897482419907,0.2061413846104771,-0.9072366325931204
2685,2018-05-08,632.1634700000001,train,173.66787407061025,199.77651938907354,562.8910070973906,0.8775402495500378,2715.6056423494947,0.0005054491017964072,0.01942014315224115,281.0930345813953,0.019601611835558898,34.108252356210215,-0.14700944191978,79.31585989056255,0.19753252568118665,-1.4760745197554166
2686,2018-05-09,677.58839,train,168.352325664848,174.16847421744532,508.25010834809535,0.7827681824264069,2465.8312548503477,0.0004715642458100559,0.018046480274456076,339.93449151999187,0.018197250945891356,31.81121525545652,-0.11632914630284015,73.80327986718174,0.18482557403372657,-1.1602089410877026
2687,2018-05-10,647.30511,train,162.8533412937216,28.23641705286941,385.7214067416418,0.4337194705307282,2645.185505865166,0.000493625730994152,0.02687538708306176,2423.4221375335574,0.029136470424538985,59.2272360197369,0.08600933068310457,143.8768922025308,0.3305157310635293,2.7305176903730493
2688,2018-05-11,582.9531400000001,test,180.8306581897818,26.96962459413488,392.0921957092947,0.4382095163568286,3254.500193048644,0.0005481168831168831,0.0336794611901854,3171.6219562620427,0.03722196331341275,76.44184445705663,0.10295944834365311,184.7528650675201,0.42370727143515496,3.632914534359325
