index,time,Eutrophication Potential - EP,Cumulative Energy Demand - CED,Particulate Matter Formation Potentia - PMFP,Fossil Depletion Potential - FDP,Water Use,Global Climate Change Potential - GCCP,Acidification Potential - AP,Smog Formation Potential - SFP
2646,2018-03-30,0.028174099388629678,1355.5799626401867,0.029753730047365354,56.37512279917644,-0.11001783997843706,134.2451082929859,0.31696348093794874,-0.016248019191456936
2649,2018-04-02,0.015022681575912031,68.50637638717902,0.013425081370814858,22.755376870936082,-0.12196102480273026,56.484594028483706,0.13272982145784326,-1.3024404013477628
2651,2018-04-04,0.01658373822247484,154.66989928022295,0.01581496056305271,27.144902750325173,-0.12965782202052556,64.68547382816772,0.1579008024581493,-1.3590499068223143
2652,2018-04-05,0.01808489332628187,306.981247807581,0.017587696045638174,30.864871901979868,-0.12751456188931065,73.48953906026841,0.17811775081852493,-1.189628008090487
2653,2018-04-06,0.023909611293423956,913.2557154050154,0.024819488644441848,45.87531095225009,-0.11534840585411849,108.35153760853798,0.2603749956130957,-0.528020141052571
2658,2018-04-11,0.020072030102659264,675.3397930594842,0.02037860488451814,37.10206883527691,-0.0962223711788554,87.39301127879526,0.21236354033731225,-0.594365526773565
2659,2018-04-12,0.018009162662051846,461.4602621236003,0.018027879356493717,32.07465174140284,-0.09858191657747409,75.41627308442867,0.18535291441015186,-0.8447482920588865
2660,2018-04-13,0.01948416528485445,312.30109205243286,0.01955010410069231,34.21581988858865,-0.1450802441986324,79.70984971876841,0.19757224059221343,-1.3986002147578482
2666,2018-04-19,0.019695914179577292,537.9281360721378,0.01984116324273376,35.614200779045795,-0.1119353639482964,84.2188624228449,0.20455664328094197,-0.871806577808364
2667,2018-04-20,0.01796674405144368,356.974156221998,0.01767212746173487,31.136067692132567,-0.11642808741402683,73.81635258067331,0.17989717838453295,-1.0697483668790215
2670,2018-04-23,0.02101072580540272,715.6256647568263,0.020718020976562307,38.08408271336155,-0.10660191159654914,92.49831650212799,0.21631136297648743,-0.5503539125204904
2671,2018-04-24,0.020382069035046316,510.27052985000455,0.02017512700660129,36.2591576903283,-0.12965148779064395,86.65926550796986,0.2072582878427346,-0.9924574906059441
2672,2018-04-25,0.028814940050080305,1414.922342458858,0.030337572936379148,57.72180816866385,-0.11221012208597335,137.5501924268214,0.3237591849786311,0.05548509102008238
2673,2018-04-26,0.03201550205253297,1762.099967838088,0.035288115839383044,67.31931792381012,-0.09347717128361599,157.28215818435925,0.3789901603134969,0.37155935135883833
2674,2018-04-27,0.03131916466412586,1412.7641623634304,0.03445361652651511,64.45535546475192,-0.1386994589845308,148.7442174607948,0.36440894012294933,-0.3969271745005672
2677,2018-04-30,0.01430750313195441,-331.4219813534206,0.012998784412106173,20.28423392962874,-0.17354400099448575,47.64835941656428,0.12131214922501368,-2.2354622327628566
2678,2018-05-01,0.02370940772275802,622.457352540865,0.02413134955661695,43.63702025332465,-0.1605119499289901,103.98303658116852,0.24822893628200854,-1.1776412056284753
2679,2018-05-02,0.021736932105986935,807.816062679796,0.022370093322656413,41.078125779588,-0.09771606271998019,97.57132038622159,0.2343771493262101,-0.4952239432176814
